Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1761,88.0,0.0,0.0,51.0,1.0,51.0,117339.0,0.0,63.77051510380217,0.0,0.0,31252.2952773571,,,,,,,,,,,,,,,,,,,,,32.18707216943915,21.460445112365452,62.560607052246304,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,88.0,0.0,0.0,103.0,2.0,52.0,117391.0,0.0,60.02569238614915,0.0,0.0,31257.698835611343,,,,,,,,,,,,,,,,,,,,,18.920332768161956,19.911372136108078,59.160096114337335,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,88.0,0.0,0.0,123.0,3.0,20.0,117411.0,0.0,22.528453866648977,0.0,0.0,31259.9969227314,,,,,,,,,,,,,,,,,,,,,9.44974313487096,7.733564142238218,22.38420502980614,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,88.0,0.0,0.0,174.0,4.0,51.0,117462.0,0.0,68.07249852026106,0.0,0.0,31265.215364217758,,,,,,,,,,,,,,,,,,,,,33.14426878427213,20.38954139905624,66.51510450617099,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,88.0,0.0,0.0,208.0,5.0,34.0,117496.0,0.0,47.50289079771805,0.0,0.0,31268.93084025383,,,,,,,,,,,,,,,,,,,,,19.42921920715807,14.348919786379119,46.936122653859755,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,88.0,0.0,0.0,255.0,6.0,47.0,117543.0,0.0,79.46860104180286,0.0,0.0,31274.071190834045,,,,,,,,,,,,,,,,,,,,,35.41575553861797,25.27773694679457,77.95990237633812,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,88.0,0.0,0.0,296.0,7.0,41.0,117584.0,0.0,74.44323474370862,0.0,0.0,31278.551451444626,,,,,,,,,,,,,,,,,,,,,34.26164066496948,23.497961839007214,73.18480389943984,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,88.0,0.0,0.0,387.0,8.0,91.0,117675.0,0.0,126.89446613541907,0.0,0.0,31287.5539290905,,,,,,,,,,,,,,,,,,,,,53.04405302867105,38.206072423074765,122.31195891568231,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,88.0,0.0,0.0,437.0,9.0,50.0,117725.0,0.0,99.76114576500439,0.0,0.0,31292.676863193512,,,,,,,,,,,,,,,,,,,,,44.04475547367672,32.00948333276706,97.75431887475112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,88.0,0.0,0.0,474.0,10.0,37.0,117762.0,0.0,63.53270411810931,0.0,0.0,31296.672850847244,,,,,,,,,,,,,,,,,,,,,29.183855911749358,20.435123977302908,62.639634495597534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,88.0,0.0,0.0,551.0,11.0,77.0,117839.0,0.0,84.54324884607384,0.0,0.0,31304.482535600662,,,,,,,,,,,,,,,,,,,,,44.957143904771414,28.203423396101986,81.24395543231553,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,88.0,0.0,0.0,577.0,12.0,26.0,117865.0,0.0,28.343641765519592,0.0,0.0,31307.266501426697,,,,,,,,,,,,,,,,,,,,,14.143548796205645,10.31385500904476,28.113203654048444,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,88.0,0.0,0.0,658.0,13.0,81.0,117946.0,0.0,113.70394953953141,0.0,0.0,31315.46635913849,,,,,,,,,,,,,,,,,,,,,50.02981657657776,34.16084759923815,109.8711668593804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,88.0,0.0,0.0,858.0,14.0,200.0,118146.0,0.0,315.96657394758967,0.0,0.0,31335.019627571106,,,,,,,,,,,,,,,,,,,,,145.5970532348578,92.79318143042629,287.4217193175343,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,88.0,0.0,0.0,919.0,15.0,61.0,118207.0,0.0,78.52107945602339,0.0,0.0,31341.075467586517,,,,,,,,,,,,,,,,,,,,,40.62179245965693,25.49041865029937,76.1954648502198,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,88.0,0.0,0.0,1081.0,16.0,162.0,118369.0,0.0,251.71791595148898,0.0,0.0,31356.877330064774,,,,,,,,,,,,,,,,,,,,,118.58866868591011,66.44674552179906,232.97226317846508,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,88.0,0.0,0.0,1143.0,17.0,62.0,118431.0,0.0,53.49879878892863,0.0,0.0,31363.26543712616,,,,,,,,,,,,,,,,,,,,,13.029713886991622,15.127567536799736,52.796496724888286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,88.0,0.0,0.0,1186.0,18.0,43.0,118474.0,0.0,57.319303394832914,0.0,0.0,31367.741625070572,,,,,,,,,,,,,,,,,,,,,22.698807579821324,19.176311122576205,56.56718924495819,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,88.0,0.0,0.0,1238.0,19.0,52.0,118526.0,0.0,62.871938927821255,0.0,0.0,31373.37171983719,,,,,,,,,,,,,,,,,,,,,22.51234679368633,20.98366324554245,61.8857706099534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,88.0,0.0,0.0,1301.0,20.0,63.0,118589.0,0.0,57.10015135382952,0.0,0.0,31379.9434196949,,,,,,,,,,,,,,,,,,,,,24.682407267065827,14.477200214641002,55.65641687333419,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,89.0,0.0,0.0,71.0,1.0,71.0,118660.0,0.0,98.01292059266237,0.0,0.0,31607.947678089142,,,,,,,,,,,,,,,,,,,,,49.74493623595406,34.27621411575936,94.67027600163686,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,89.0,0.0,0.0,130.0,2.0,59.0,118719.0,0.0,96.3212259411123,0.0,0.0,31613.90137910843,,,,,,,,,,,,,,,,,,,,,41.23282034340845,28.9516872868848,94.0765485614254,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,89.0,0.0,0.0,195.0,3.0,65.0,118784.0,0.0,86.01463750660993,0.0,0.0,31620.45620059967,,,,,,,,,,,,,,,,,,,,,37.57940056112748,25.27454330882399,83.73937147371261,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,89.0,0.0,0.0,321.0,4.0,126.0,118910.0,0.0,196.08020811921236,0.0,0.0,31633.26312494278,,,,,,,,,,,,,,,,,,,,,94.04517052410928,59.58145628952565,184.59953109583495,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,89.0,0.0,0.0,355.0,5.0,34.0,118944.0,0.0,59.51264101986767,0.0,0.0,31636.99028778076,,,,,,,,,,,,,,,,,,,,,25.063346859209307,20.523152933955544,58.77798441750519,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,89.0,0.0,0.0,464.0,6.0,109.0,119053.0,0.0,174.3719456210811,0.0,0.0,31648.172984838486,,,,,,,,,,,,,,,,,,,,,77.19078574654358,52.72976912942566,166.29056481377052,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,89.0,0.0,0.0,577.0,7.0,113.0,119166.0,0.0,188.005506545407,0.0,0.0,31659.597372293472,,,,,,,,,,,,,,,,,,,,,76.40984195418052,57.16438461101701,179.7304756253594,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,89.0,0.0,0.0,627.0,8.0,50.0,119216.0,0.0,81.59104847886296,0.0,0.0,31665.051886081696,,,,,,,,,,,,,,,,,,,,,37.94639973379846,26.643446531286415,79.85335534951669,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,89.0,0.0,0.0,935.0,9.0,308.0,119524.0,0.0,646.2323406850218,0.0,0.0,31695.639352798462,,,,,,,,,,,,,,,,,,,,,323.6988004914352,133.98032194598605,547.6278181421271,71.97037719591545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,89.0,0.0,0.0,1003.0,10.0,68.0,119592.0,0.0,87.22341231379107,0.0,0.0,31702.527899980545,,,,,,,,,,,,,,,,,,,,,32.87127698845534,25.41443232411012,85.15839711440769,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,89.0,0.0,0.0,1164.0,11.0,161.0,119753.0,0.0,216.08984693465106,0.0,0.0,31718.571387290955,,,,,,,,,,,,,,,,,,,,,101.20817634424469,55.09585713412294,200.1955213904869,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,89.0,0.0,0.0,1280.0,12.0,116.0,119869.0,0.0,222.1608299863617,0.0,0.0,31730.184407949448,,,,,,,,,,,,,,,,,,,,,96.71191305631864,62.58217811352824,211.57534158112256,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,89.0,0.0,0.0,1408.0,13.0,128.0,119997.0,0.0,146.90590234337856,0.0,0.0,31742.98304772377,,,,,,,,,,,,,,,,,,,,,54.163141208279335,44.50552104947062,140.25338678890964,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,89.0,0.0,0.0,1455.0,14.0,47.0,120044.0,0.0,65.17512586495046,0.0,0.0,31747.91278719902,,,,,,,,,,,,,,,,,,,,,29.391734719425674,19.226731637606694,63.92149339844092,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,89.0,0.0,0.0,1480.0,15.0,25.0,120069.0,0.0,20.246840716546927,0.0,0.0,31750.578122377396,,,,,,,,,,,,,,,,,,,,,9.020215790366274,6.413623184505389,20.061438136622883,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,89.0,0.0,0.0,1555.0,16.0,75.0,120144.0,0.0,123.12467760157114,0.0,0.0,31758.329834461212,,,,,,,,,,,,,,,,,,,,,53.518956457439025,38.91266808658688,119.5863893806765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,89.0,0.0,0.0,1585.0,17.0,30.0,120174.0,0.0,56.73704302712504,0.0,0.0,31761.69318675995,,,,,,,,,,,,,,,,,,,,,21.826278217372877,18.48279074642957,56.19458766133889,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,89.0,0.0,0.0,1640.0,18.0,55.0,120229.0,0.0,77.52664810202879,0.0,0.0,31767.267426013947,,,,,,,,,,,,,,,,,,,,,30.96467905067913,25.123984514486956,76.05051622642249,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,89.0,0.0,0.0,1721.0,19.0,81.0,120310.0,0.0,112.70277761030016,0.0,0.0,31775.584082603455,,,,,,,,,,,,,,,,,,,,,53.24257964133104,31.790522127713412,108.6072345211601,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,89.0,0.0,0.0,1747.0,20.0,26.0,120336.0,0.0,29.23505647736389,0.0,0.0,31778.675278663635,,,,,,,,,,,,,,,,,,,,,11.455629293330649,10.113119381591346,29.05124590405501,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,90.0,0.0,0.0,72.0,1.0,72.0,120408.0,0.0,102.93081567809146,0.0,0.0,32072.99296951294,,,,,,,,,,,,,,,,,,,,,51.445484931302,32.53746538611689,99.4254923221897,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,90.0,0.0,0.0,126.0,2.0,54.0,120462.0,0.0,89.38386846617033,0.0,0.0,32078.81454229355,,,,,,,,,,,,,,,,,,,,,30.543938049011235,29.843999501919868,87.91022835801134,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,90.0,0.0,0.0,186.0,3.0,60.0,120522.0,0.0,76.038575966898,0.0,0.0,32085.00345659256,,,,,,,,,,,,,,,,,,,,,31.683698844619844,24.248925547913025,74.28605185387667,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,90.0,0.0,0.0,219.0,4.0,33.0,120555.0,0.0,46.01222444089008,0.0,0.0,32088.818819999695,,,,,,,,,,,,,,,,,,,,,18.08100926566405,15.295396812196222,45.50651866593639,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,90.0,0.0,0.0,469.0,5.0,250.0,120805.0,0.0,377.9091908410806,0.0,0.0,32113.365973234177,,,,,,,,,,,,,,,,,,,,,159.6586957243992,97.56821945642052,339.0095308118345,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,90.0,0.0,0.0,488.0,6.0,19.0,120824.0,0.0,27.22320687210512,0.0,0.0,32115.419838905334,,,,,,,,,,,,,,,,,,,,,11.692030623934466,9.315904334696153,27.055141518145135,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,90.0,0.0,0.0,551.0,7.0,63.0,120887.0,0.0,125.74475451270304,0.0,0.0,32122.00032186508,,,,,,,,,,,,,,,,,,,,,58.74179948849941,37.63812800172909,122.28847580806786,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,90.0,0.0,0.0,675.0,8.0,124.0,121011.0,0.0,206.49270660761906,0.0,0.0,32134.382339000702,,,,,,,,,,,,,,,,,,,,,96.01923681964777,57.454110222050936,194.97607842274962,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,90.0,0.0,0.0,838.0,9.0,163.0,121174.0,0.0,262.91255163468674,0.0,0.0,32150.532287597656,,,,,,,,,,,,,,,,,,,,,129.02010617105475,68.41174109465798,242.36676549302524,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,90.0,0.0,0.0,968.0,10.0,130.0,121304.0,0.0,190.76300307558577,0.0,0.0,32163.570104837418,,,,,,,,,,,,,,,,,,,,,100.68200564978537,52.59626535262351,178.20743219260237,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,90.0,0.0,0.0,1083.0,11.0,115.0,121419.0,0.0,195.1443850095393,0.0,0.0,32175.01748919487,,,,,,,,,,,,,,,,,,,,,97.13827474966548,59.76148997417189,184.34198303741954,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,90.0,0.0,0.0,1127.0,12.0,44.0,121463.0,0.0,73.60325296976463,0.0,0.0,32179.705347537994,,,,,,,,,,,,,,,,,,,,,33.832247562344385,23.96102678707116,72.33041038828553,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,90.0,0.0,0.0,1331.0,13.0,204.0,121667.0,0.0,372.9260792422664,0.0,0.0,32199.76130747795,,,,,,,,,,,,,,,,,,,,,166.55978645105444,105.13485555854523,339.62679677300076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,90.0,0.0,0.0,1530.0,14.0,199.0,121866.0,0.0,285.93750503338833,0.0,0.0,32219.64024758339,,,,,,,,,,,,,,,,,,,,,116.19490042745272,80.9415981491968,263.3411387847562,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,90.0,0.0,0.0,1645.0,15.0,115.0,121981.0,0.0,217.7643433549609,0.0,0.0,32230.900507211685,,,,,,,,,,,,,,,,,,,,,91.96931819685564,71.15682796415605,207.602869899251,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,90.0,0.0,0.0,1813.0,16.0,168.0,122149.0,0.0,272.02292741357667,0.0,0.0,32247.656742095947,,,,,,,,,,,,,,,,,,,,,122.170830051801,72.08040056591591,252.50473789378944,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,90.0,0.0,0.0,1877.0,17.0,64.0,122213.0,0.0,103.68571716472466,0.0,0.0,32254.542045116425,,,,,,,,,,,,,,,,,,,,,44.153096694255396,30.564062527610037,101.06194179794635,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,90.0,0.0,0.0,1923.0,18.0,46.0,122259.0,0.0,59.44824676796756,0.0,0.0,32259.366670131683,,,,,,,,,,,,,,,,,,,,,21.585705529904086,17.51852658738135,58.57239052224596,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,90.0,0.0,0.0,1972.0,19.0,49.0,122308.0,0.0,73.00969020001644,0.0,0.0,32264.304641485214,,,,,,,,,,,,,,,,,,,,,34.571694307503584,21.15966879592091,71.4585227659579,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,90.0,0.0,0.0,2031.0,20.0,59.0,122367.0,0.0,55.6825316540868,0.0,0.0,32270.494890213013,,,,,,,,,,,,,,,,,,,,,25.01740834093284,20.095312787853576,54.36844885656339,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,91.0,0.0,0.0,42.0,1.0,42.0,122409.0,0.0,28.670741511819344,0.0,0.0,32605.737580537796,,,,,,,,,,,,,,,,,,,,,8.912113982004403,9.990728050444071,28.380491083733585,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,91.0,0.0,0.0,117.0,2.0,75.0,122484.0,0.0,115.5148289536141,0.0,0.0,32613.5507004261,,,,,,,,,,,,,,,,,,,,,45.917056979552264,34.277462911527756,112.29552844150217,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,91.0,0.0,0.0,183.0,3.0,66.0,122550.0,0.0,99.51455666486281,0.0,0.0,32620.35241007805,,,,,,,,,,,,,,,,,,,,,47.72877562539557,31.260111766263396,96.5574758678465,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,91.0,0.0,0.0,234.0,4.0,51.0,122601.0,0.0,62.50142125479879,0.0,0.0,32625.613404273987,,,,,,,,,,,,,,,,,,,,,31.425119449436142,19.80903675550086,61.02072058332361,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,91.0,0.0,0.0,271.0,5.0,37.0,122638.0,0.0,59.174747866995155,0.0,0.0,32629.60564827919,,,,,,,,,,,,,,,,,,,,,26.769214481063628,18.679702171357675,58.35818847942682,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,91.0,0.0,0.0,336.0,6.0,65.0,122703.0,0.0,114.0970374026919,0.0,0.0,32636.313366651535,,,,,,,,,,,,,,,,,,,,,53.96864013895822,36.25705092282798,110.81058615538421,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,91.0,0.0,0.0,449.0,7.0,113.0,122816.0,0.0,174.7162984439286,0.0,0.0,32647.89515519142,,,,,,,,,,,,,,,,,,,,,67.40721240712443,54.838222158907286,167.43398397589132,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,91.0,0.0,0.0,498.0,8.0,49.0,122865.0,0.0,77.01614570319464,0.0,0.0,32652.942634105682,,,,,,,,,,,,,,,,,,,,,34.95172959679216,24.96611175404527,75.45434418698157,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,91.0,0.0,0.0,601.0,9.0,103.0,122968.0,0.0,136.54279026665208,0.0,0.0,32663.29037618637,,,,,,,,,,,,,,,,,,,,,57.157717507079894,35.18318816606181,130.91724894406195,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,91.0,0.0,0.0,827.0,10.0,226.0,123194.0,0.0,362.9458219575797,0.0,0.0,32685.60354423523,,,,,,,,,,,,,,,,,,,,,163.48098243692687,98.28833739703484,326.6520974696767,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,91.0,0.0,0.0,911.0,11.0,84.0,123278.0,0.0,108.0249889011561,0.0,0.0,32694.055090904236,,,,,,,,,,,,,,,,,,,,,51.50982419374968,31.610713168872202,103.90587150602161,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,91.0,0.0,0.0,970.0,12.0,59.0,123337.0,0.0,75.55183887135672,0.0,0.0,32700.046303272247,,,,,,,,,,,,,,,,,,,,,33.56382899125528,26.968792083703196,73.79172884501283,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,91.0,0.0,0.0,1041.0,13.0,71.0,123408.0,0.0,111.43322910034848,0.0,0.0,32707.19744682312,,,,,,,,,,,,,,,,,,,,,48.18895047877355,33.87247843833059,108.22816171161703,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,91.0,0.0,0.0,1170.0,14.0,129.0,123537.0,0.0,191.06346714154125,0.0,0.0,32720.025545597076,,,,,,,,,,,,,,,,,,,,,79.60952189715961,57.416439988005884,181.15596960003788,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,91.0,0.0,0.0,1214.0,15.0,44.0,123581.0,0.0,74.92505034233815,0.0,0.0,32724.560232639313,,,,,,,,,,,,,,,,,,,,,38.6661638262839,22.0252520184009,73.37040657672853,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,91.0,0.0,0.0,1281.0,16.0,67.0,123648.0,0.0,108.23258851190964,0.0,0.0,32731.307431459427,,,,,,,,,,,,,,,,,,,,,56.53551416098429,32.861685788160386,104.65391223367878,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,91.0,0.0,0.0,1396.0,17.0,115.0,123763.0,0.0,190.82908601404446,0.0,0.0,32742.783697366714,,,,,,,,,,,,,,,,,,,,,87.80612524701792,50.44738789599021,181.09338729183366,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,91.0,0.0,0.0,1434.0,18.0,38.0,123801.0,0.0,46.516209468376566,0.0,0.0,32746.831839084625,,,,,,,,,,,,,,,,,,,,,18.386268776442986,15.568215601926923,45.90930395347477,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,91.0,0.0,0.0,1457.0,19.0,23.0,123824.0,0.0,29.104238350865153,0.0,0.0,32749.338977575302,,,,,,,,,,,,,,,,,,,,,13.629921938650336,9.738589313723947,28.84841813412631,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,91.0,0.0,0.0,1576.0,20.0,119.0,123943.0,0.0,173.3407141945857,0.0,0.0,32761.206949710846,,,,,,,,,,,,,,,,,,,,,89.3122955301747,50.616865356070285,163.85109350213813,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,92.0,0.0,0.0,30.0,1.0,30.0,123973.0,0.0,44.755255478699375,0.0,0.0,33021.41170954704,,,,,,,,,,,,,,,,,,,,,16.597366836970675,14.56541004990294,44.34598209179177,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,92.0,0.0,0.0,80.0,2.0,50.0,124023.0,0.0,81.41783570570344,0.0,0.0,33026.586571455,,,,,,,,,,,,,,,,,,,,,35.26652853776306,25.10835655668379,79.81405757991746,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,92.0,0.0,0.0,151.0,3.0,71.0,124094.0,0.0,77.48049705953736,0.0,0.0,33033.76196861267,,,,,,,,,,,,,,,,,,,,,28.16000541258528,24.2335609894816,75.63232569430667,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,92.0,0.0,0.0,192.0,4.0,41.0,124135.0,0.0,39.3084253611891,0.0,0.0,33038.091055870056,,,,,,,,,,,,,,,,,,,,,14.606570166978962,12.034851924376625,38.78709138001163,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,92.0,0.0,0.0,212.0,5.0,20.0,124155.0,0.0,43.445703847339814,0.0,0.0,33040.30230140686,,,,,,,,,,,,,,,,,,,,,20.947418272391495,14.78530717388481,43.11293824544464,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,92.0,0.0,0.0,264.0,6.0,52.0,124207.0,0.0,65.18746710462699,0.0,0.0,33045.82705283165,,,,,,,,,,,,,,,,,,,,,26.17174156017906,19.797166215529433,63.95438135181995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,92.0,0.0,0.0,566.0,7.0,302.0,124509.0,0.0,508.3791753221932,0.0,0.0,33075.8231151104,,,,,,,,,,,,,,,,,,,,,233.6907550358244,126.72778340792783,438.68149160308934,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,92.0,0.0,0.0,588.0,8.0,22.0,124531.0,0.0,27.73501959571429,0.0,0.0,33078.50646972656,,,,,,,,,,,,,,,,,,,,,11.699536295021618,9.355291032290287,27.532667599755722,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,92.0,0.0,0.0,674.0,9.0,86.0,124617.0,0.0,146.3764642667941,0.0,0.0,33087.42055463791,,,,,,,,,,,,,,,,,,,,,64.62453624280167,41.830318391939926,141.10081467845532,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,92.0,0.0,0.0,713.0,10.0,39.0,124656.0,0.0,50.9392769153865,0.0,0.0,33091.691747903824,,,,,,,,,,,,,,,,,,,,,22.109081097084815,17.165895180562977,50.177327229732455,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,92.0,0.0,0.0,765.0,11.0,52.0,124708.0,0.0,67.59569909515807,0.0,0.0,33097.16217160225,,,,,,,,,,,,,,,,,,,,,34.68035467222905,20.73116551712179,65.92410293396715,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
